Timestamp,Instance,Ram size,Cpu size,Storage,Db size,Rows count,Avg Obj size,First stage count,Avg response time,Docs / ms,allowDiskUse,Cpu user,Cpu nice,Cpu system,Cpu iowait,Mem free,Mem used,Mem usage,other response times,,,,
1548792554217,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,59804,1063,56,TRUE,12.74,0,1.76,37.72,138442,7932654,98.285,2923,499,552,647,694
1548792585693,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,113793,2835.2,40,TRUE,13.49,0,1.415,35.8,129515.5,7941580.5,98.4,7233,1740,2284,1385,1534
1548792615994,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,141031,1952.6,72,TRUE,22.235,0,1.5,18.815,157222,7913874,98.05,2448,2206,1750,1549,1810
1548792659209,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,303402,7573,40,TRUE,25.1,0,0.99,25.43,149278,7921818,98.15,14784,10103,4884,3995,4099
1548792690880,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,466068,6090.4,77,TRUE,52.705,0,3.91,3.825,136467,7934629,98.31,6942,6311,5654,5492,6053
1548792730814,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,628539,7924.4,79,TRUE,56.085,0,5.035,0,138557.5,7932538.5,98.285,7784,8118,7635,8193,7892
1548792780608,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,790996,9863.4,80,TRUE,53.825,0,5.3,0,128482,7942614,98.41,9519,9896,10077,9720,10105
1548792840585,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,953604,11906.2,80,TRUE,58.2,0,4.875,0,156473,7914623,98.06,12081,11434,11919,12081,12016
1548792911165,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1116213,14015.2,80,TRUE,58.595,0,4.19,0,149388.5,7921707.5,98.15,14114,14052,13790,13984,14136
1548792992891,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1278986,16229.4,79,TRUE,54.875,0,3.695,0,143219.5,7927876.5,98.225,15930,16176,15984,16306,16751
1548793086600,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1442092,18611.8,77,TRUE,54.765,0,4.265,0,126695.5,7944400.5,98.43,18293,18153,18329,17893,20391
1548793193902,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1604795,21304.6,75,TRUE,55.295,0,5.005,0,143989.5,7927106.5,98.215,23938,22767,20374,19733,19711
1548793308083,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1767725,22677.4,78,TRUE,70.64,0,5.54,0,139240,7931856,98.275,22768,22180,23136,22914,22389
1548793429051,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1931307,24025.2,80,TRUE,55.48,0,4.355,0,139657.5,7931438.5,98.27,24027,23703,24144,23973,24279
1548832690207,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,0,4,0,TRUE,4.18,0,1.188,0.98,136716.8,7934379.2,98.306,9,2,3,3,3
1548832700401,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,0,2.2,0,TRUE,10.018,0,1.302,0.598,134154.4,7936941.6,98.338,3,2,2,2,2
1548832710566,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,3055,133.6,23,TRUE,9.408,0,2.396,4.636,139052,7932044,98.276,559,28,27,27,27
1548832728860,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,30274,1091.8,28,TRUE,14.474,0,1.356,8.3,139070.4,7932025.6,98.276,4158,404,320,302,275
1548832744434,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,57226,1110.8,52,TRUE,25.826,0,1.71,6.568,141972,7929124,98.242,3421,553,560,495,525
1548832770112,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,111237,2426.2,46,TRUE,36.96,0,3.42,8.462,143111.2,7927984.8,98.226,5482,2832,1272,1300,1245
1548832793711,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,138507,2337.6,59,TRUE,46.104,0,3.442,2.288,139178.4,7931917.6,98.276,5403,1503,1494,1484,1804
1548832981867,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,300985,6817.2,44,TRUE,46.412,0,4.632,0.148,147210.4,7923885.6,98.174,15020,5316,4875,4325,4550
1548833131308,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,463506,6436,72,TRUE,48.39,0,4.368,0.05,144657.6,7926438.4,98.21,6838,6682,6019,6370,6271
1548833279719,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,625948,8589.8,73,TRUE,45.79,0,3.834,0.03,155831,7915265,98.068,8025,8806,8639,8711,8768
1548833471968,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,788423,12984.4,61,TRUE,43.304,0,3.788,5.83,138807.6,7932288.4,98.278,9519,11317,22288,11159,10639
1548833707388,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,950977,16894.8,56,TRUE,42.188,0,4.772,25.364,135750.2,7935345.8,98.318,11857,12246,23047,16108,21216
1548834237388,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1113743,43620.6,26,TRUE,25.056,0,3.216,63.106,140933.4,7930162.6,98.254,19436,18462,79998,20287,79920
1548834147927,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,5318,202.8,26,TRUE,2.158,0,0.314,7.272,130447.2,3914596.8,96.776,874,35,35,35,35
1548834158059,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,10842,262.6,41,TRUE,5.734,0,0.306,7.272,115193.6,3929850.4,97.152,928,98,99,93,95
1548834172882,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,27375,730.4,37,TRUE,10.234,0,0.518,7.868,136487.2,3908556.8,96.624,2713,261,237,218,223
1548834191284,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,54317,1381.8,39,TRUE,25.404,0,1.602,6.486,106494.4,3938549.6,97.368,4281,624,664,673,667
1548834212511,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,81354,2062.4,39,TRUE,43.384,0,2.666,3.334,110018.4,3935025.6,97.28,5085,1487,1261,1240,1239
1548834326370,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,135667,3868.2,35,TRUE,39.194,0,2.724,0.002,135304.6,3909739.4,96.654,9135,2549,2569,2539,2549
1548834409760,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,162530,4013.6,40,TRUE,41.762,0,3.436,0.718,127859.2,3917184.8,96.84,5874,3205,3355,3887,3747
1548834650474,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,324868,8618,38,TRUE,32.614,0,2.18,0.006,144565.8,3900478.2,96.426,13057,7634,7456,7417,7526
1548834842418,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,487639,11241,43,TRUE,43.78,0,3.378,0,170832.8,3874211.2,95.776,11605,11212,11173,11045,11170
1548835097758,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,650323,14815.4,44,TRUE,43.424,0,3.422,0.004,166715.4,3878328.6,95.878,14927,14829,14771,14796,14754
1548835416733,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,812786,18425.6,44,TRUE,41.49,0,3.194,0.004,167762.4,3877281.6,95.854,18488,18448,18506,18245,18441
1548835789408,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,976041,22260.4,44,TRUE,43.03,0,3.384,0.008,167518.4,3877525.6,95.858,22104,22745,22270,22021,22162
1548836225942,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,1138647,25628,44,TRUE,44.04,0,3.354,0,165277.8,3879766.2,95.914,25880,25450,25644,25547,25619
1548836725915,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,1301246,29345.4,44,TRUE,43.244,0,3.432,0.006,170474.6,3874569.4,95.786,29253,29124,29483,29445,29422
1548837299792,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,1464042,33112,44,TRUE,42.116,0,3.498,0.006,143809.8,3901234.2,96.446,33075,33095,33080,33345,32965
1548837917761,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,1627653,36931.6,44,TRUE,43.798,0,3.4,0.004,142045.6,3902998.4,96.49,37081,36621,37220,36878,36858
1548838609441,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,1790521,40947.4,44,TRUE,43.594,0,3.646,0.012,150704.4,3894339.6,96.272,40715,40481,41405,41537,40599
1548839364746,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,1952830,44112,44,TRUE,43.266,0,3.266,0.016,148993,3896051,96.318,44267,44002,43784,44397,44110
1548854295657,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,0,1.8,0,TRUE,1.828,0,0.606,0,129251.2,3915792.8,96.804,2,2,1,2,2
1548854305780,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,0,1.6,0,TRUE,0.398,0,0,0.1,129272,3915772,96.804,2,1,2,2,1
1548854326581,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,10663,986.8,11,TRUE,2.738,0,0,9.256,161776.8,3883267.2,96,4690,62,61,59,62
1548854431999,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,37681,2237.2,17,TRUE,15.164,0,1.26,8.772,142486.2,3902557.8,96.478,9300,573,466,424,423
1548854537495,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,64914,2755.8,24,TRUE,39.578,0,2.87,5.388,120854.4,3924189.6,97.012,9359,1183,1205,1038,994
1548854745784,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,118863,5402.8,22,TRUE,43.144,0,2.916,0.002,136800.6,3908243.4,96.618,17739,2326,2399,2195,2355
1548854870579,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,146111,4218,35,TRUE,41.848,0,2.874,0.002,129334.2,3915709.8,96.8,9701,2823,2942,2799,2825
1548855372631,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,308001,13043.6,24,TRUE,34.9,0,2.138,0.036,122947.6,3922096.4,96.962,38885,7037,6479,6356,6461
1548855783836,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,470407,14579.4,32,TRUE,40.346,0,2.5,0.18,126947.4,3918096.6,96.86,30882,13009,9752,9620,9634
1548856093785,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,633683,14411,44,TRUE,40.934,0,2.844,0.028,121063.4,3923980.6,97.01,19548,13250,13104,13038,13115
1548856382436,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,796977,16819.4,47,TRUE,46.796,0,2.888,0.032,108171.4,3936872.6,97.326,18159,16690,16429,16416,16403
1548856734471,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,959746,20124.4,48,TRUE,45.334,0,2.766,0.018,110556.8,3934487.2,97.266,21474,19950,19954,19548,19696
1548857148984,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,1122101,24186,46,TRUE,42.974,0,3.188,0.768,106270,3938774,97.374,23871,24502,25595,23410,23552
1548857659883,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,1284749,29651.6,43,TRUE,42.152,0,2.764,1.202,117082.2,3927961.8,97.106,30179,33968,30127,27177,26807
1548858244610,t2.medium,4,2,ebs-gp2-300-iops,9707010788,1980001,4902,1446863,33723.2,43,TRUE,41.234,0,2.618,1.74,122428.2,3922615.8,96.974,33925,36988,34229,32851,30623
1548876794447,r5d.large,16,2,NVMe SSD Local,53547237475,19980001,2680,52577,875.8,60,TRUE,18.8,0,1.818,6.464,157978.4,15972001.6,99.022,2617,475,486,409,392
1548876809293,r5d.large,16,2,NVMe SSD Local,53547237475,19980001,2680,107357,1412.2,76,TRUE,43.476,0,3.046,3.518,188894.4,15941085.6,98.828,2721,1113,1295,971,961
1548876912768,r5d.large,16,2,NVMe SSD Local,53547237475,19980001,2680,271602,4105.4,66,TRUE,45.586,0,2.912,0,180990.4,15948989.6,98.88,7976,3516,3342,2858,2835
1548877164259,r5d.large,16,2,NVMe SSD Local,53547237475,19980001,2680,545147,8658.2,63,TRUE,33.558,0,2.666,0.308,331145.4,15798834.6,97.948,14351,7703,7295,6900,7042
1548877422227,r5d.large,16,2,NVMe SSD Local,53547237475,19980001,2680,818233,12413.4,66,TRUE,47.018,0,3.162,0,333423.4,15796556.6,97.93,17616,11028,11179,11322,10922
1548877895073,r5d.large,16,2,NVMe SSD Local,53547237475,19980001,2680,1364123,22273.6,61,TRUE,46.576,0,3.208,0,235881.4,15894098.6,98.538,32318,19621,19868,19512,20049
1548878376058,r5d.large,16,2,NVMe SSD Local,53547237475,19980001,2680,1637937,25463.6,64,TRUE,45.736,0,3.772,0,214608,15915372,98.67,30388,24157,23927,24833,24013
1548879535406,r5d.large,16,2,NVMe SSD Local,53547237475,19980001,2680,3280683,55074,60,TRUE,46.46,0,3.256,0.042,194814.2,15935165.8,98.794,78227,50739,48630,48945,48829
1548881277943,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,5443,35.6,153,TRUE,1.806,0,0.2,0,4953452.8,11176527.2,69.29,57,30,30,31,30
1548881288048,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,10908,59.2,184,TRUE,2.902,0,0.2,0,4953945.6,11176034.4,69.29,76,54,56,55,55
1548881298166,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,27268,141.2,193,TRUE,8.106,0,0.6,0,4974052,11155928,69.164,187,129,131,132,127
1548881308285,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,54178,275.2,197,TRUE,14.116,0,0.302,0,4987400.8,11142579.2,69.08,349,255,260,256,256
1548881318413,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,81431,414.4,197,TRUE,21.126,0,0.502,0,4987723.2,11142256.8,69.078,484,403,405,391,389
1548881328558,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,135728,705.2,192,TRUE,35.874,0,1.206,0,4988041.6,11141938.4,69.074,820,694,687,662,663
1548881338710,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,162791,850,192,TRUE,44.614,0,1.098,0,4988915.2,11141064.8,69.07,846,889,874,827,814
1548881357108,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,325640,2291.8,142,TRUE,52.568,0,2.616,0,4993428.8,11136551.2,69.044,2171,2413,2385,2244,2246
1548881390795,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,489318,3524.2,139,TRUE,48.9,0,3.052,0,5006260,11123720,68.962,3430,3579,3517,3587,3508
1548881435885,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,651895,4872.2,134,TRUE,52.278,0,3.43,0.02,5018954.4,11111025.6,68.884,4790,4905,4842,4911,4913
1548881575006,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,814626,6287.6,130,TRUE,36.79,0,1.638,0.004,5042686.6,11087293.4,68.736,6180,6213,6307,6421,6317
1548881760653,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,977022,7628.8,128,TRUE,33.212,0,2.458,0,5082036.2,11047943.8,68.494,7493,7497,7767,7547,7840
1548881919932,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,1139659,9194.8,124,TRUE,43.696,0,2.662,0.002,5121733.2,11008246.8,68.246,8827,8808,9289,9612,9438
1548882090879,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,1302106,10530.6,124,TRUE,45.216,0,2.642,0,5169831.6,10960148.4,67.95,10396,10604,10398,10732,10523
1548882283297,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,1464305,11518,127,TRUE,44.756,0,2.812,0,5052808.8,11077171.2,68.676,11834,11418,11427,11440,11471
1548882516568,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,1627004,12691.4,128,TRUE,39.624,0,2.716,0.002,5008872,11121108,68.946,12659,12731,12682,12729,12656
1548882761246,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,1789954,13987.8,128,TRUE,42.698,0,2.752,0.006,5063056,11066924,68.612,14018,14003,14012,13882,14024
1548883027730,r5d.large,16,2,NVMe SSD Local,9707149718,1980001,4902,1952534,15884,123,TRUE,44.87,0,2.986,0.008,5091420.8,11038559.2,68.436,15745,15866,15881,15975,15953
1548884176649,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,5420,32.2,168,TRUE,1.404,0,0.3,0,5939660,10190320,63.176,39,30,30,31,31
1548884186756,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,10872,54.8,198,TRUE,2.702,0,0,0,5940432,10189548,63.172,59,53,53,53,56
1548884196876,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,27242,122.8,222,TRUE,7.1,0,0.1,0,5960773.6,10169206.4,63.044,131,118,124,122,119
1548884206998,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,54173,227.8,238,TRUE,11.212,0,0.1,0,5974085.6,10155894.4,62.962,237,223,224,227,228
1548884217131,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,81475,329.6,247,TRUE,16.232,0,0.2,0,5974085.6,10155894.4,62.962,335,328,330,327,328
1548884227281,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,136093,538.2,253,TRUE,26.954,0,0.1,0,5974726.4,10155253.6,62.96,536,533,539,543,540
1548884237449,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,163160,631.8,258,TRUE,31.394,0,0,0,5974583.2,10155396.8,62.96,617,627,622,640,653
1548884247695,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,325684,1234,264,TRUE,50.2,0,0,0,5974335.2,10155644.8,62.96,1233,1237,1228,1246,1226
1548884265960,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,487916,1840.6,265,TRUE,46.892,0,0,0,5975004.8,10154975.2,62.956,1839,1835,1824,1852,1853
1548884284762,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,650278,2463.4,264,TRUE,50.178,0,0.1,0,5974905.6,10155074.4,62.958,2479,2424,2471,2476,2467
1548884312231,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,813056,3106,262,TRUE,50.118,0,0.034,0,5974360,10155620,62.96,3100,3089,3074,3161,3106
1548884348384,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,975992,3767.2,259,TRUE,47.882,0,0.026,0,5973368,10156612,62.966,3765,3767,3782,3722,3800
1548884385167,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,1138487,4311.6,264,TRUE,50.202,0,0,0,5971111.2,10158868.8,62.98,4321,4296,4309,4304,4328
1548884430623,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,1301473,4886.6,266,TRUE,49.21,0,0.02,0,5969077.6,10160902.4,62.99,4959,4820,4877,4878,4899
1548884567796,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,1463931,5535.4,264,TRUE,33.848,0,0.008,0,5967252.4,10162727.6,63.006,5546,5512,5555,5506,5558
1548884706772,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,1627098,6120.4,266,TRUE,34.196,0,0.11,0.1,5964960.8,10165019.2,63.018,6151,6080,6116,6108,6147
1548884867596,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,1789978,6729.6,266,TRUE,33.864,0,0.108,0,5963036.4,10166943.6,63.028,6735,6719,6724,6721,6749
1548885030425,r5d.large,16,2,NVMe SSD Local,905840015,1980001,457,1952755,7375.8,265,TRUE,34.38,0,0.004,0.002,5960799.2,10169180.8,63.046,7387,7324,7339,7390,7439
1548969659782,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,0,1.8,0,FALSE,0.602,0,0.202,0,160626.4,3884417.6,96.026,1,2,2,2,2
1548969669911,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,2243,273.2,8,FALSE,1.232,0,0,9.458,135262.4,3909781.6,96.656,1298,17,17,17,17
1548969742481,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,18757,1407.6,13,FALSE,4.68,0,0.128,9.186,128173,3916871,96.83,6454,165,165,142,112
1548969942635,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,45974,4024,11,FALSE,8.588,0,0.79,17.158,117893.8,3927150.2,97.084,9248,665,8795,763,649
1548970041283,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,72873,3158.2,23,FALSE,28.906,0,2.344,7.876,123693.6,3921350.4,96.942,8302,2449,2224,1501,1315
1548970209894,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,127083,4964.2,26,FALSE,40.762,0,3.122,0.022,107634.2,3937409.8,97.338,13630,2964,2833,2685,2709
1548970291962,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,154078,4005,38,FALSE,42.322,0,3.744,0.024,123828,3921216,96.94,6487,3456,3413,3279,3390
1548970530114,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,316363,8453.4,37,FALSE,33.486,0,3.41,0.036,128656,3916388,96.818,13698,7323,7128,7010,7108
1548970711758,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,479027,10919.6,44,FALSE,43.596,0,3.746,0,112869.6,3932174.4,97.208,11315,10743,10827,10813,10900
1548971013171,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,641802,19219,33,FALSE,35.808,0,3.324,7.79,128069.2,3916974.8,96.834,14746,14561,36272,15799,14717
1548971332108,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,804237,18330,44,FALSE,41.536,0,3.18,0.002,144397.6,3900646.4,96.432,18450,18237,18272,18305,18386
1548971694706,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,967432,21950,44,FALSE,43.448,0,3.958,0.012,142468.4,3902575.6,96.478,22024,21909,21870,22025,21922
1548972170935,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,1130152,30243,37,FALSE,40.458,0,3.828,2.914,140017.6,3905026.4,96.54,25514,25473,25645,44175,30408
1548972670842,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,1292718,29219.8,44,FALSE,42.982,0,3.732,0.012,139187.2,3905856.8,96.56,29166,29168,29392,29311,29062
1548973244426,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,1455573,32979.8,44,FALSE,42.288,0,3.358,0.004,135963.2,3909080.8,96.638,32766,32712,33249,32924,33248
1548973851779,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,1619156,36625.2,44,FALSE,44.304,0,3.384,0.018,133448.6,3911595.4,96.7,36458,36472,36560,36711,36925
1548974593673,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,1781959,45067.6,40,FALSE,40.126,0,3.538,1.39,149497.6,3895546.4,96.304,40887,62631,40823,40325,40672
1548975348759,t2.medium,4,2,ebs-gp2-300-iops,4426438988,1980001,2235,1944209,44190.4,44,FALSE,42.974,0,3.71,0.002,159599.4,3885444.6,96.056,44042,44317,43935,44355,44303
1548969945779,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,0,2.6,0,FALSE,9.068,0,0.81,0.3,147558.4,7923537.6,98.172,3,2,3,3,2
1548969955947,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,0,2.4,0,FALSE,1.198,0,0.2,0,147653.6,7923442.4,98.17,2,2,4,2,2
1548969966109,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,0,2,0,FALSE,2.116,0,0.404,0,147993.6,7923102.4,98.166,2,2,2,2,2
1548970071051,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,21534,1908.8,11,FALSE,7.066,0,0.532,9.206,144239.2,7926856.8,98.212,8802,156,152,139,295
1548970176429,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,48804,2203.4,22,FALSE,15.632,0,1.264,8.006,150369.2,7920726.8,98.134,9215,576,465,393,368
1548970325574,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,102711,3708.8,28,FALSE,37.404,0,3.036,5.808,154455.8,7916640.2,98.088,12925,1452,1402,1345,1420
1548970412510,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,129818,2689.6,48,FALSE,45.516,0,4.042,0.17,138934.6,7932161.4,98.276,6752,1669,1554,2021,1452
1548970600433,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,292325,6564.2,45,FALSE,44.07,0,4.594,0.068,137525.4,7933570.6,98.296,15279,4237,4381,4727,4197
1548970750754,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,454741,6491,70,FALSE,39.244,0,3.622,0.012,138347.6,7932748.4,98.286,7311,6121,6280,6437,6306
1548970899165,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,617186,8028.6,77,FALSE,41.948,0,3.55,0.012,139689.8,7931406.2,98.27,7920,8220,8195,7769,8039
1548971069599,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,779805,9923,79,FALSE,52.408,0,4.574,0.09,136689.2,7934406.8,98.306,9983,9789,9970,9884,9989
1548971272100,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,942381,12301.8,77,FALSE,44.766,0,3.532,0.016,139610.8,7931485.2,98.272,11966,11374,12444,12991,12734
1548971516709,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1105106,14645.6,75,FALSE,46.924,0,3.748,0.032,138055.4,7933040.6,98.288,14015,14039,15523,14916,14735
1548971783002,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1267804,16188.4,78,FALSE,46.196,0,4.272,0.014,145970.6,7925125.4,98.19,15601,15637,16769,17034,15901
1548972102108,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1430943,18026.4,79,FALSE,44.84,0,4.408,0.06,148686,7922410,98.158,18381,17610,18248,17918,17975
1548972442415,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1593474,20192,79,FALSE,46.588,0,4.388,0.036,134344.2,7936751.8,98.332,19507,19754,22204,19914,19581
1548972815184,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1756648,22358.8,79,FALSE,47.106,0,3.844,0.026,128538.6,7942557.4,98.408,21886,21646,24090,22089,22083
1548973239995,t3.large,8,2,nvme1n1p1,4426419658,1980001,2235,1919971,24896.4,77,FALSE,44.88,0,4.082,0.036,162468.4,7908627.6,97.988,23870,23549,28104,24481,24478
1549003867440,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,5355,308.6,17,FALSE,3.992,0,1.092,8.67,454943.2,7616152.8,94.362,1320,46,46,85,46
1549003877615,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,10700,287.2,37,FALSE,10.4,0,1.61,8.236,441093.6,7630002.4,94.534,1092,84,88,89,83
1549003892960,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,26837,809.2,33,FALSE,10.568,0,0.43,8.134,414471.2,7656624.8,94.866,3189,212,205,232,208
1549003914483,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,54129,1445,37,FALSE,19.696,0,1.236,7,363356.8,7707739.2,95.5,5372,486,461,447,459
1549003936032,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,80948,1781,45,FALSE,47.014,0,3.516,2.8,284072.8,7787023.2,96.48,5351,790,1310,748,706
1549004054097,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,135512,3246.2,42,FALSE,34.692,0,2.306,3.642,165366.6,7905729.4,97.952,9795,1540,1760,1496,1640
1549004132839,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,162456,3470,47,FALSE,33.934,0,3.28,8.02,144172.2,7926923.8,98.214,6128,3266,2424,2742,2790
